,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
825,"[(186445, 0), (186446, 0), (186449, 4), (186451, 0), (186452, 2), (186456, 0)]",186445,6,a,"[186445, 186446, 186449, 186451, 186452, 186456]"," todas as casinhas [ad]jacentes [à] comissão de engenhari[a] formavam [a] platéi[a] enorme
 para [a] contemplação do drama",142301
826,"[(186596, 5), (186598, 0), (186600, 5), (186602, 0), (186603, 3)]",186596,5,a,"[186596, 186598, 186600, 186602, 186603]","
 Nesses intervalos desapareci[a] o [ar]raial. desapareci[a] inteiramente [a] casari[a]. Diante dos",142415
827,"[(186803, 0), (186803, 2), (186807, 0), (186811, 0)]",186803,4,si,"[186803, 186803, 186807, 186811]"," grandes
 vagas [si]len[ci]osas, adensando- [se] e desfazendo- [se] à feição dos",142562
828,"[(186957, 2), (186961, 3), (186964, 2), (186967, 3)]",186957,4,du,"[186957, 186961, 186964, 186967]",", o tiroteio cerra[do] e vivo, crepitan[do] num estrepitar estrí[du]lo de tabocas estouran[do] nos
 taquarais",142679
829,"[(187159, 2), (187160, 0), (187162, 0), (187166, 2)]",187159,4,a,"[187159, 187160, 187162, 187166]"," um desafogo. voze[a]vam [a]clamações e [a]plausos. Os jagunços recu[a]vam.
 Por",142826
830,"[(187235, 0), (187237, 0), (187238, 4), (187240, 2)]",187235,4,a,"[187235, 187237, 187238, 187240]",".
 Circuitava [a]gora toda [a] periferi[a] do povo[a]do uma linha interrompida",142883
831,"[(187536, 0), (187541, 0), (187542, 0), (187543, 1)]",187536,4,a,"[187536, 187541, 187542, 187543]","- no. [ha]viam- no visto, [a]té [a]quele di[a], astucioso,",143092
832,"[(187571, 3), (187572, 0), (187575, 0), (187578, 0)]",187571,4,a,"[187571, 187572, 187575, 187578]", com que se sbtraí[a] [a]os mais improvisos [a]taques. Começaram [a] vê- lo,143118
833,"[(187637, 2), (187639, 2), (187644, 3), (187649, 1)]",187637,4,ra,"[187637, 187639, 187644, 187649]",", batendo, trinchei[ra] por trinchei[ra],
 toda a cercadu[ra] do sítio.
 e[ra] como uma vaga",143164
834,"[(187809, 2), (187814, 2), (187815, 0), (187817, 0)]",187809,4,a,"[187809, 187814, 187815, 187817]"," 5. da bahi[a]: era repelida; caí[a] [a]diante sobre [a] barreira do
",143293
835,"[(188252, 0), (188255, 0), (188259, 0), (188260, 2)]",188252,4,a,"[188252, 188255, 188259, 188260]"," último passo, [à] entrada do [a]campamento.

 [a] situ[a]ção tornou- se",143616
836,"[(188533, 3), (188536, 4), (188538, 3), (188540, 3)]",188533,4,du,"[188533, 188536, 188538, 188540]"," das tendas, estralan[do],
 ricochetan[do], ressaltan[do], desparzin[do] nos flancos das",143832
837,"[(188581, 0), (188582, 4), (188585, 0), (188589, 0)]",188581,4,a,"[188581, 188582, 188585, 188589]"," batalha decisiva que [a] rematari[a]. Mas [a]quele
 paroxismo estupendo [a]cobardava os vitoriosos.",143866
838,"[(188819, 0), (188820, 2), (188825, 2), (188830, 0)]",188819,4,a,"[188819, 188820, 188825, 188830]"," véspera, para [a] várze[a] da Ema.
 senti[a]- se, já [há] tempos, fome",144043
839,"[(189586, 0), (189589, 0), (189590, 0), (189591, 0)]",189586,4,a,"[189586, 189589, 189590, 189591]", e o estrangulamento [à] degola. [a]vançar [a]té [à] primeira covanca profunda,144617
840,"[(190058, 0), (190061, 3), (190064, 0), (190067, 0)]",190058,4,a,"[190058, 190061, 190064, 190067]"," ligeiramente curvo. [a] grenha, demasi[a]damente crescida, [a]fogava- lhe [a]
 fronte estreita",144976
841,"[(190564, 0), (190568, 0), (190569, 1), (190571, 0)]",190564,4,dZi,"[190564, 190568, 190569, 190571]"," no seu leito [de] campanha— rodeado [de] gran[de] número [de]
 oficiais.",145351
842,"[(190752, 0), (190755, 0), (190758, 0), (190760, 0), (190762, 0), (190763, 0)]",190752,6,a,"[190752, 190755, 190758, 190760, 190762, 190763]"," na.
 [a]quela mulher, [a]quele demônio de [a]náguas, [a]quela bruxa [a]gourentando [a] vitória próxima
",145486
843,"[(191249, 0), (191252, 2), (191253, 0), (191254, 0), (191261, 0), (191261, 3), (191264, 0), (191266, 0), (191267, 5)]",191249,9,a,"[191249, 191252, 191253, 191254, 191261, 191261, 191264, 191266, 191267]"," do futuro. [a] História não iri[a] [a]té [a]li.

 329

 [a]feiço[a]ra- se [a] ver [a] fisionomi[a] temerosa dos povos",145854
844,"[(191428, 0), (191431, 0), (191434, 0), (191435, 0)]",191428,4,a,"[191428, 191431, 191434, 191435]"," todos os rancores [a]cumulados, e [ar]rojou, armada [a]té [a]os dentes,
",145994
845,"[(191464, 3), (191468, 1), (191473, 1), (191477, 1)]",191464,4,ra,"[191464, 191468, 191473, 191477]"," roda, uma cercadu[ra] de montanhas. e[ra] um
 parêntesis; e[ra] um hiato. e[ra] um vácuo.",146021
846,"[(192082, 0), (192086, 1), (192086, 3), (192089, 0)]",192082,4,a,"[192082, 192086, 192086, 192089]"," Desvairava- lhes [a] fama.
 co[a]gi[a]- os [a]o constrangimento de receberem",146485
847,"[(192104, 0), (192107, 0), (192110, 0), (192113, 0)]",192104,4,pe,"[192104, 192107, 192110, 192113]"," nos Estados nativos [pe]las mães, [pe]las esposas ou [pe]las noivas e [pe]las irmãs saudosas.",146501
848,"[(192104, 1), (192107, 1), (192110, 1), (192113, 1)]",192104,4,las,"[192104, 192107, 192110, 192113]"," nos Estados nativos pe[las] mães, pe[las] esposas ou pe[las] noivas e pe[las] irmãs saudosas.",146501
849,"[(192380, 0), (192383, 0), (192386, 0), (192389, 0)]",192380,4,be~j~,"[192380, 192383, 192386, 192389]","— robustos, [bem] fardados, [bem] nutridos, [bem] armados, [bem]
 dispostos—",146704
850,"[(192435, 1), (192436, 0), (192437, 1), (192441, 0), (192444, 0)]",192435,5,a,"[192435, 192436, 192437, 192441, 192444]"," mortas, sucumbindo di[a] [a] di[a] num
 esgotamento [a]bsoluto. Dariam [a] última punctura de",146744
851,"[(192911, 0), (192914, 0), (192917, 3), (192919, 2), (192920, 0)]",192911,5,a,"[192911, 192914, 192917, 192919, 192920]"," balas sobre os [as]saltantes.
 [a]pesar disto, continu[a]va inteiramente vazi[a] [a] praça. Ninguém",147098
852,"[(192982, 2), (192986, 0), (192991, 0), (192992, 1), (192995, 0)]",192982,5,a,"[192982, 192986, 192991, 192992, 192995]"," chefes sem grande nome[a]da. Esses heróis [a]nônimos, porém, dispuseram [a] su[a] gente para [a]
 morte e",147154
853,"[(193056, 0), (193063, 1), (193065, 1), (193068, 2)]",193056,4,tu,"[193056, 193063, 193065, 193068]"," Cavando o próprio [tú]mulo

 332

 Preparavam jun[to] ao san[tu]ário o último redu[to]— uma escavação",147211
854,"[(193241, 0), (193242, 0), (193246, 0), (193247, 0)]",193241,4,a,"[193241, 193242, 193246, 193247]",", uma
 [a]tenuante [a] maiores misérias. [a]tiravam [a] esmo, sem",147345
855,"[(193306, 0), (193308, 1), (193313, 0), (193314, 0)]",193306,4,a,"[193306, 193308, 193313, 193314]"," no casario. [a]í se re[a]lizavam episódios
 brutais. [a] [a]pertura do campo e",147398
856,"[(193600, 0), (193601, 0), (193602, 2), (193604, 3), (193608, 0), (193610, 2)]",193600,6,a,"[193600, 193601, 193602, 193604, 193608, 193610]","
 vencido. [a]demais [a] situ[a]ção não requeri[a] maiores esforços. [a] vitória viri[a] por si mesma",147615
857,"[(193623, 2), (193624, 1), (193626, 2), (193629, 2)]",193623,4,das,"[193623, 193624, 193626, 193629]"," as posições. fecha[das] to[das] as saí[das] e francamente bati[das] as
 cacimbas",147634
858,"[(193678, 0), (193680, 3), (193683, 0), (193686, 0)]",193678,4,a,"[193678, 193680, 193683, 193686]",".
 Mas [a] resistência durari[a] uma semana [a]inda. Porque [a]quele círculo maciço de",147679
859,"[(193767, 0), (193769, 0), (193770, 0), (193773, 4)]",193767,4,a,"[193767, 193769, 193770, 193773]","- se todos [a]o sul [a]tendiam [à] conquista
 momentâne[a] das cacimbas,",147743
860,"[(195005, 0), (195008, 2), (195009, 0), (195010, 0)]",195005,4,a,"[195005, 195008, 195009, 195010]"," De sorte que [a] marcha se fazi[a] [ads]trita [a] desvios
 tortuosos",148657
861,"[(195578, 0), (195580, 1), (195581, 0), (195582, 3)]",195578,4,da,"[195578, 195580, 195581, 195582]"," três metros, [da] outra ban[da] [da] paliça[da]...",149072
862,"[(195721, 1), (195725, 1), (195727, 0), (195730, 0), (195732, 0), (195736, 3), (195740, 0)]",195721,7,a,"[195721, 195725, 195727, 195730, 195732, 195736, 195740]"," surpresa— uma ru[a], uma verdadeira ru[a], [a] do Monte [a]legre, [a]
 única que mereci[a] tal nome, [a]linhada, larga de",149175
863,"[(195870, 4), (195874, 0), (195877, 0), (195878, 0)]",195870,4,a,"[195870, 195874, 195877, 195878]", mais era o espingarde[a]mento certo. Toda [a] parte do [ar]raial [à] direita e na,149291
864,"[(195889, 0), (195892, 0), (195893, 0), (195897, 2)]",195889,4,a,"[195889, 195892, 195893, 195897]"," em poder dos [ha]bitantes. Os [ad]versários [a]cotovelavam- se. ouvi[a]- se,",149308
865,"[(196471, 0), (196475, 0), (196477, 0), (196481, 0)]",196471,4,a,"[196471, 196475, 196477, 196481]"," eles, e [a]chegar- se com [a] espingarda [a]o parapeito, e [a]li se quedar
",149745
866,"[(196604, 0), (196609, 1), (196612, 0), (196613, 0)]",196604,4,a,"[196604, 196609, 196612, 196613]"," sobre trempes de [a]dobes ou pedras,
 chi[a]vam as chaleiras [a]quentando [á]gua para o café",149850
867,"[(196998, 0), (197000, 0), (197001, 0), (197005, 1), (197007, 0)]",196998,5,a,"[196998, 197000, 197001, 197005, 197007]","- se, [a] céu [a]berto [a]gora, em pleno di[a], [a]travessando quintalejos pobres de",150131
868,"[(197222, 0), (197225, 4), (197227, 0), (197230, 0), (197232, 0)]",197222,5,a,"[197222, 197225, 197227, 197230, 197232]"," onde
 estava [a] comissão de engenhari[a], [a] parte do [ar]raial expugnada [a] 18 de julho",150292
869,"[(197242, 2), (197246, 2), (197250, 2), (197253, 4)]",197242,4,du,"[197242, 197246, 197250, 197253]"," diretamente o acampamento seguin[do] em frente, transpon[do] o valo, subin[do] e
 atravessan[do], à meia",150310
870,"[(197253, 0), (197255, 0), (197256, 1), (197259, 0), (197260, 3)]",197253,5,a,"[197253, 197255, 197256, 197259, 197260]"," subindo e
 [a]travessando, [à] mei[a] encosta, [a] bateri[a] de Krupps emparcada",150318
871,"[(197485, 0), (197487, 0), (197488, 0), (197492, 0)]",197485,4,a,"[197485, 197487, 197488, 197492]"," um fosso, [a]té se [a]brir [a] meio caminho, [à] direita, um",150494
872,"[(197914, 1), (197915, 3), (197920, 0), (197923, 2), (197926, 0), (197931, 1), (197932, 0)]",197914,7,a,"[197914, 197915, 197920, 197923, 197926, 197931, 197932]"," recontro para o di[a] imedi[a]to. E, de [a]cordo com os line[a]mentos do plano [a]dotado, naquele
 mesmo di[a] [à] noite mobilizaram-",150808
873,"[(197953, 0), (197958, 0), (197959, 2), (197960, 3)]",197953,4,a,"[197953, 197958, 197959, 197960]","
 posições para [a] investida.
 O [as]salto seri[a] inici[a]do por duas brigadas",150837
874,"[(198320, 0), (198322, 0), (198322, 2), (198323, 0)]",198320,4,a,"[198320, 198322, 198322, 198323]", de uma hora [a] estreita [á]re[a] [a] expugnar- se,151117
875,"[(198404, 4), (198406, 0), (198409, 3), (198410, 0)]",198404,4,a,"[198404, 198406, 198409, 198410]"," chefe, de infantari[a]
 [a]vançar!, seguiri[a] [a] marche- marche",151183
876,"[(198541, 0), (198542, 0), (198543, 0), (198544, 0)]",198541,4,a,"[198541, 198542, 198543, 198544]"," das baterias próximas [a]o [a]campamento [a]té [a]o redente extremo,",151282
877,"[(198548, 0), (198551, 1), (198554, 1), (198556, 2)]",198548,4,da,"[198548, 198551, 198554, 198556]"," redente extremo, [da] outra
 ban[da], onde fin[da]va a estra[da] do Cambaio.",151288
878,"[(198589, 0), (198592, 0), (198595, 0), (198596, 3)]",198589,4,a,"[198589, 198592, 198595, 198596]","- se, [a]lém disto, [a] última lição [à] rebeldi[a] impenitente. Era",151318
879,"[(198773, 2), (198775, 0), (198779, 0), (198781, 0), (198783, 0), (198785, 0), (198788, 0)]",198773,7,a,"[198773, 198775, 198779, 198781, 198783, 198785, 198788]",", sobre o santu[á]rio e [a] latada;
 [ar]rebentavam nos [a]res; [ar]rebentavam sobre [a] praça; [ar]rebentavam sobre os colmos",151456
880,"[(199087, 0), (199091, 0), (199093, 0), (199097, 0)]",199087,4,a,"[199087, 199091, 199093, 199097]"," lo; galgar [a] barranca;
 [a]parecer, [a]linhado e firme, [à] entrada da praça",151690
881,"[(199286, 0), (199291, 0), (199294, 0), (199297, 2), (199303, 1)]",199286,5,a,"[199286, 199291, 199294, 199297, 199303]",", ante descargas [à] queima- roupa, [a]través das paredes [a]o fundo do santu[á]rio; e,
 pela su[a] esquerda, imobilizou",151826
882,"[(199601, 2), (199604, 0), (199607, 3), (199609, 1)]",199601,4,da,"[199601, 199604, 199607, 199609]", igreja nova fora toma[da] e dentro [da] sua nave revolvi[da] os sol[da]dos do 4.,152066
883,"[(199673, 2), (199677, 0), (199681, 2), (199682, 0)]",199673,4,a,"[199673, 199677, 199681, 199682]"," que enchiam o santu[á]rio.
 E [a] praça, onde devi[a] [a]parecer o inimigo repelido",152117
884,"[(199906, 0), (199910, 0), (199913, 2), (199915, 1), (199916, 0)]",199906,5,a,"[199906, 199910, 199913, 199915, 199916]"," duas brigadas, [a]bsorvera- as; [a]bsorvera o reforço envi[a]do; i[a] [a]bsolver
 batalhões inteiros",152290
885,"[(199926, 0), (199931, 0), (199936, 0), (199941, 0)]",199926,4,u,"[199926, 199931, 199936, 199941]"," logo depois, [o] 34. º, [o] 40. º, [o]. 30. e [o] 31. de",152303
886,"[(199979, 0), (199982, 0), (199984, 2), (199988, 0), (199990, 0), (199991, 2), (199996, 0)]",199979,7,a,"[199979, 199982, 199984, 199988, 199990, 199991, 199996]"," Mas na espessa [a]fumadura dos
 [a]res embruscados branque[a]va, embaixo, [a] praça [a]bsolutamente vazi[a].
 Baixas
 [a]o fim de três",152339
887,"[(200429, 0), (200432, 0), (200434, 0), (200438, 0), (200439, 0)]",200429,5,a,"[200429, 200432, 200434, 200438, 200439]"," nove horas, [a]lentou- as [a] ilusão [ar]rebatadora da vitória. [a]o [a]vançar um
 dos",152679
888,"[(200547, 0), (200549, 0), (200552, 0), (200557, 0)]",200547,4,a,"[200547, 200549, 200552, 200557]"," jagunços presos. [a]diante e [a]os lados— [a]gitando os
 chapéus, [a]gitando as espadas e",152771
889,"[(200564, 2), (200568, 2), (200570, 3), (200574, 3), (200579, 4)]",200564,5,du,"[200564, 200568, 200570, 200574, 200579]"," as espingardas, cruzan[do]- se, corren[do], esbarran[do]- se, abraçan[do]- se,
 torvelinhan[do] pelo largo—",152784
890,"[(200827, 0), (200831, 0), (200835, 0), (200840, 0), (200844, 0)]",200827,5,e,"[200827, 200831, 200835, 200840, 200844]"," de schrapnels; [e] os degolamentos, [e] os incêndios, [e]
 a fome, [e] a sede; [e] dez meses de",152975
891,"[(200953, 0), (200953, 2), (200957, 0), (200960, 0)]",200953,4,a,"[200953, 200953, 200957, 200960]",", previdentes. [ha]vi[a]- se previsto [a]quele
 epílogo [as]sombroso do drama.",153069
892,"[(201009, 4), (201012, 0), (201015, 4), (201018, 0), (201022, 0)]",201009,5,a,"[201009, 201012, 201015, 201018, 201022]","
 reveses, robusteci[a]- os [a] fome, empederni[a]- os [a] derrota.
 [a]demais entalhava- se",153111
893,"[(201308, 0), (201309, 0), (201309, 3), (201312, 0)]",201308,4,a,"[201308, 201309, 201309, 201312]"," entrincheiramentos.
 [a]diante [a]tordo[a]va- os [as]sonância indescritível de gritos",153334
894,"[(201478, 0), (201480, 3), (201484, 1), (201488, 3)]",201478,4,da,"[201478, 201480, 201484, 201488]"," revoluteando por dentro [da]
 fumara[da]; e por to[da] a parte, saltea[da]mente, a dois",153461
895,"[(201744, 0), (201748, 0), (201752, 0), (201756, 0), (201760, 3)]",201744,5,a,"[201744, 201748, 201752, 201756, 201760]"," dos espaldões, [a]cumularam- se às [a]bas das
 vivendas [a]inda intactas, ou [a]longaram- se, distanci[a]dos, pelos becos",153659
896,"[(202016, 3), (202020, 2), (202021, 3), (202022, 1)]",202016,4,ra,"[202016, 202020, 202021, 202022]",". O combate transforma[ra]- se em tortu[ra] inatu[rá]vel pa[ra] os dois
",153858
897,"[(202318, 1), (202323, 0), (202324, 0), (202326, 0), (202327, 2), (202331, 3)]",202318,6,a,"[202318, 202323, 202324, 202326, 202327, 202331]","- se pelo di[a]
 todo. Porque [a]té [a]quela hora [a] situ[a]ção não melhorara. persisti[a] indecisa. Mantinha",154086
898,"[(202400, 3), (202402, 2), (202404, 4), (202406, 3)]",202400,4,du,"[202400, 202402, 202404, 202406]"," e flamas, fulguran[do], rolan[do], arrebentan[do] e detonan[do] de encontro a",154143
899,"[(203048, 0), (203052, 0), (203055, 0), (203058, 2)]",203048,4,a,"[203048, 203052, 203055, 203058]"," da grei, [ar]rimava- se
 [a] um bordão [a] que se este[a]va, andando.",154624
900,"[(204136, 0), (204140, 2), (204142, 1), (204143, 0)]",204136,4,du,"[204136, 204140, 204142, 204143]"," seguia na direção [do]
 acampamento, passan[do] ao la[do] [do] quartel da primeira",155432
901,"[(204304, 0), (204307, 0), (204310, 0), (204312, 0)]",204304,4,dZi,"[204304, 204307, 204310, 204312]"," luxuosos
 gastos [de] combates, [de] reveses e [de] milhares [de] vidas, o",155554
902,"[(204769, 0), (204769, 2), (204770, 1), (204772, 0), (204774, 0)]",204769,5,a,"[204769, 204769, 204770, 204772, 204774]", daqueles valentes que [ha]vi[a] mei[a] hora [a]inda jogavam [a] vida nas trincheiras,155901
903,"[(204892, 1), (204895, 2), (204897, 0), (204897, 1), (204897, 4)]",204892,5,ta,"[204892, 204895, 204897, 204897, 204897]"," uma menina, ne[ta],
 bisne[ta], [ta][ta]rane[ta] talvez. E",155994
904,"[(205159, 0), (205162, 0), (205165, 0), (205169, 0)]",205159,4,u,"[205159, 205162, 205165, 205169]"," e desunidos, [o] branco, [o] negro, [o]
 cafuz e [o] mulato proteiformes com",156196
905,"[(205466, 3), (205467, 0), (205469, 1), (205471, 2)]",205466,4,du,"[205466, 205467, 205469, 205471]"," soldados se haviam abeira[do] [do] último re[du]to e colhi[do] de um
",156429
906,"[(205516, 0), (205520, 0), (205523, 1), (205529, 0)]",205516,4,si,"[205516, 205520, 205523, 205529]"," de ver- [se], predispunham- [se] a um sui[cí]dio
 formidável. Chamou- [se] aquilo o hospital",156468
907,"[(205572, 2), (205575, 2), (205578, 0), (205581, 0)]",205572,4,du,"[205572, 205575, 205578, 205581]"," da escavação e forman[do] o
 quadra[do] assombroso dentro [do] qual uma [dú]zia de moribundos,",156510
908,"[(205750, 0), (205754, 1), (205756, 4), (205758, 0), (205761, 0), (205766, 0)]",205750,6,dZi,"[205750, 205754, 205756, 205758, 205761, 205766]"," arrojo o horror [de]
 um quadro on[de] a realida[de] tangível [de] uma trincheira [de] mortos,
 argamassada [de] sangue e esvurmando",156648
909,"[(205783, 2), (205786, 0), (205787, 0), (205787, 3), (205789, 0)]",205783,5,a,"[205783, 205786, 205787, 205787, 205789]", ousada. E salte[a]va- os [a] [a]toni[a] do [as]sombro...,156675
910,"[(205946, 0), (205952, 0), (205955, 3), (205955, 5), (205956, 0)]",205946,5,a,"[205946, 205952, 205955, 205955, 205956]"," perspectiva maior, [a] vertigem...
 [a]demais, não desafi[a]ri[a] [a] incredulidade do futuro",156793
911,"[(206058, 0), (206059, 0), (206063, 1), (206065, 0)]",206058,4,a,"[206058, 206059, 206063, 206065]","
 Caiu o [ar]raial [a] 5. No di[a] 6 [a]cabaram de o destruir",156878
912,"[(206179, 0), (206181, 0), (206184, 0), (206188, 0)]",206179,4,a,"[206179, 206181, 206184, 206188]"," Envolto no velho [há]bito
 [a]zul de brim [a]mericano, mãos cruzadas [a]o peito, rosto",156972
913,"[(206252, 0), (206254, 5), (206256, 3), (206260, 0)]",206252,4,si,"[206252, 206254, 206256, 206260]","
 para que [se] não desarticulas[se] ou deformas[se], reduzindo- [se] a uma massa",157025
914,"[(206399, 0), (206404, 0), (206407, 0), (206411, 0)]",206399,4,a,"[206399, 206404, 206407, 206411]"," em festa, [a]quele
 crânio. Que [a] ciência dissesse [a] última palavra. [a]li estavam, no",157129
