cuspindo-lhes,ADVL
em,SUBJ
cima,ADVL
um,>N
esconjuro,N<
doloroso,N<
e,ADVL
trágico,CJT
...,PUnc
Nova,N<
vitória,SUBJ
desastrosa,N<
No,N<
meio,SUBJ
desta,N<
confusão,ACC
desastrosa,N<
",",PUnc
o,ACC
comandante,SUBJ
em,ADVL
chefe,ADVL
resolveu,ADVL
que,ACC
se,ACC
guardasse,ACC
a,PIV
posição,ACC
conquistada,N<
.,PUnc
O,SUBJ
alvitre,SUBJ
impunha-se,N<
por,ADVL
si,SUBJ
",",PUnc
inflexivelmente,ADVL
.,PUnc
Mais,ADVL
uma,SUBJ
vez,ADVL
no,N<
fim,ADVL
de,N<
uma,>N
arremetida,N<
violenta,ACC
a,ACC
expedição,ACC
se,ACC-PASS
via,N<
adstrita,ADVL
a,ACC
estacar,ACC
",",PUnc
encravando-se,ADVL
em,ADVL
situação,P<
insolúvel,N<
.,PUnc
Eram,STA
por,SUBJ
igual,ACC
impossíveis,N<
-,>N
o,>N
avançamento,ACC
e,ADVL
o,ACC
recuo,CJT
.,PUnc
Imobilizou-se,>N
ao,ADVL
cair,ADVL
da,ACC
tarde,ADVL
numa,ADVL
ourela,N<
estreita,N<
do,ADVL
arraial-,>N
uma,>N
quinta,ADVL
parte,ADVL
deste,ADVL
",",PUnc
limitando-o,ACC
pelo,>N
levante,ADVL
-,>N
na,>N
larga,ADVL
coxilha,ACC
expandida,SUBJ
de,N<
norte,N<
a,ACC
sul,N<
e,CO
descendo,ADVL
em,ADVL
declive,ACC
para,ACC
a,N<
praça,ACC
.,PUnc
As,ADVL
casas,SUBJ
que,SUBJ
ali,N<
se,ACC
erigiam,N<
",",PUnc
menos,>N
unidas,N<PRED
que,ACC
as,N<
demais,N<
",",PUnc
tinham,SUBJ
data,ADVL
recente,ACC
.,PUnc
Canudos,SUBJ
",",PUnc
no,ADVL
seu,ADVL
crescimento,ACC
surpreendedor,ADVL
",",PUnc
desbordara,ADVL
da,ADVL
depressão,ACC
",",PUnc
em,ADVL
que,SUBJ
se,ACC
formara,N<
",",PUnc
para,ADVL
o,>N
viso,ACC
das,>N
colinas,ACC
envolventes,N<
.,PUnc
A,STA
tropa,SUBJ
ocupara,N<
um,N<PRED
desses,>N
subúrbios,ACC
.,PUnc
A,SUBJ
cidadela,SUBJ
propriamente,N<
dita,ADVL
",",PUnc
com,ADVL
a,>N
sua,>N
feição,ACC
original,ACC
e,N<
bárbara,CJT
",",PUnc
não,ADVL
fora,ADVL
a,ADVL
bem,ACC
dizer,ADVL
atingida,ACC
.,PUnc
Ali,SUBJ
estava,STA
",",PUnc
perto,CJT
",",PUnc
em,ADVL
frente,ADVL
-,>N
ameaçadoramente,ADVL
-,PUnc
",",PUnc
270,N<
sem,ADVL
muros,N<
",",PUnc
mas,CJT
inexpugnável,CJT
",",PUnc
pondo,ADVL
diante,ADVL
da,N<
invasão,ACC
milhares,N<
de,N<ARG
portas,N<
",",PUnc
milhares,N<PRED
de,N<
entradas,>N
abertas,N<
para,ACC
a,N<ARGO
rede,ACC
inextricável,ACC
dos,ACC
becos,ACC
tortuosos,N<
.,PUnc
Mas,SUBJ
não,SUBJ
se,ACC
podia,P<
ultrapassar,ADVL
o,ACC
esforço,ACC
temerário,N<
feito,ACC
.,PUnc
A,SUBJ
linha,STA
avançada,N<
dos,ADVL
corpos,ACC
que,ACC
mais,N<
se,ACC
tinham,P<
adiantado,ADVL
firmou-se,N<
definitivamente,ADVL
.,PUnc
Numa,ADVL
grota,SUBJ
profunda,N<
",",PUnc
que,SUBJ
drenava,N<PRED
os,ACC
flancos,ACC
da,N<
Favela,N<
",",PUnc
na,ADVL
extrema,ADVL
esquerda,P<
",",PUnc
entrincheirou-se,ADVL
o,N<PRED
5.°,ACC
de,N<
Polícia,N<
",",PUnc
distendendo-se,N<PRED
até,ADVL
à,>N
borda,N<
direita,ADVL
do,N<
Vaza-Barris,N<
onde,ADVL
se,>N
ligava,N<
ao,ADVL
26.°,ADVL
de,N<
Infantaria,P<
.,PUnc
Este,SUBJ
",",PUnc
por,ADVL
sua,ADVL
vez,ADVL
",",PUnc
desdobrando-se,ADVL
",",PUnc
ia,CJT
unir-se,ADVL
na,ADVL
margem,ADVL
oposta,ADVL
ao,ADVL
5.°,ADVL
de,N<
linha,ACC
",",PUnc
junto,ADVL
ao,ADVL
cemitério,N<
.,PUnc
Seguiamse,SUBJ
sucessivamente,ADVL
:,ADVL
o,ACC
25.°,N<
",",PUnc
nos,ACC
fundos,SUBJ
da,ADVL
igreja,ADVL
velha,ADVL
.,PUnc
o,ACC
7.°,ACC
",",PUnc
paralelamente,ADVL
à,N<PRED
face,ACC
oriental,ACC
da,N<
praça,ADVL
.,PUnc
e,ADVL
depois,ADVL
o,ACC
25.°,CJT
",",PUnc
o,CJT
40.°,CJT
e,ADVL
o,CJT
30.°,CJT
entranhando-se,ADVL
num,>N
dédalo,N<
de,N<
casebres,P<
",",PUnc
para,ADVL
o,>N
norte,ACC
.,PUnc
Inflectindo,ADVL
deste,STA
ponto,ADVL
à,N<
retaguarda,N<
",",PUnc
a,ADVL
linha,ACC
",",PUnc
com,N<PRED
as,>N
forças,N<
desenvolvidas,ACC
do,N<
12.°,N<
",",PUnc
31.°,CJT
e,N<PRED
38.°,N<
",",PUnc
encurvava-se,ADVL
",",PUnc
convexa,N<PRED
",",PUnc
afastando-se,ADVL
do,ADVL
casario,N<
e,ACC
guardando,ADVL
o,ADVL
flanco,ACC
direito,ADVL
do,ADVL
acampamento,ACC
",",PUnc
onde,ADVL
ficou,N<PRED
o,ACC
quartel-general,N<
",",PUnc
na,N<PRED
vertente,ADVL
oposta,ADVL
",",PUnc
protegido,N<PRED
pelos,N<
14.°,N<
",",PUnc
32.°,CJT
",",PUnc
33.°,N<
e,CO
34.°,>N
Batalhões,CJT
e,CO
pela,CJT
ala,N<
de,N<
cavalaria,ACC
.,PUnc
O,N<
resto,SUBJ
do,N<
dia,ADVL
",",PUnc
e,CO
grande,CJT
parte,ADVL
da,ADVL
noite,ADVL
",",PUnc
empregaram-no,SUBJ
na,N<
construção,ACC
dos,N<ARGO
entrincheiramentos,N<
",",PUnc
blindando-se,ADVL
de,N<
tábuas,ACC
ou,ACC
pedras,CJT
as,ACC
paredes,ACC
das,P<
casas,ACC
",",PUnc
ou,ADVL
escolhendo-se,CJT
raros,SC
pontos,ADVL
menos,N<
enfiados,>N
pelos,ACC
projetis,N<
.,PUnc
Estes,SUBJ
trabalhos,SUBJ
impunham,N<
os,ACC
máximos,>N
resguardos,N<
.,PUnc
Os,ADVL
expedicionários,SUBJ
entalavam-se,N<
numa,>N
ilharga,>N
do,ADVL
arraial,N<
e,ACC
o,ACC
inimigo,CJT
vigiava-os,ADVL
",",PUnc
implacável,N<PRED
.,PUnc
Afrouxara,ADVL
a,N<
fuzilaria,ACC
",",PUnc
mas,N<PRED
para,ADVL
recair,SUBJ
na,ADVL
praxe,ADVL
costumeira,ADVL
das,ADVL
tocaias,N<
:,PUnc
em,>N
cada,>N
frestão,ACC
de,N<
parede,N<
insinuava-se,N<
um,N<PRED
cano,ACC
de,N<
espingarda,ACC
e,ACC
um,SUBJ
olhar,CJT
indagador,N<
.,PUnc
Cada,STA
passo,SUBJ
do,ADVL
soldado,N<
fora,ADVL
do,N<
ângulo,ADVL
de,N<
uma,>N
esquina,>N
era,ACC
a,ACC
morte,ACC
.,PUnc
Começou-se,ACC
a,PIV
sentir,SUBJ
o,ACC
império,ACC
de,N<ARGO
uma,>N
situação,>N
mais,N<
incômoda,ACC
que,ACC
a,N<
anterior,N<
",",PUnc
da,ADVL
Favela,N<
.,PUnc
Ali,SUBJ
havia,STA
",",PUnc
ao,ADVL
menos,ADVL
",",PUnc
a,ADVL
esperança,N<
do,ACC
assalto,ADVL
e,ADVL
da,>N
vitória,ACC
.,PUnc
desprezava-se,SUBJ
ainda,A<
o,ACC
adversário,N<
",",PUnc
que,SUBJ
só,N<
revidava,N<
de,N<
longe,ACC
",",PUnc
entre,>N
ciladas,N<PRED
.,PUnc
Agora,ADVL
",",PUnc
nem,SUBJ
este,ADVL
engano,ADVL
restava,ADVL
.,PUnc
O,>N
jagunço,SUBJ
ali,STA
estava,ADVL
-,>N
indomável,SUBJ
-,>N
desafiando,ADVL
um,ADVL
choque,ACC
braço,ACC
a,ACC
braço,ACC
.,PUnc
Não,SUBJ
o,ACC
atemorizara,ACC
a,ACC
proximidade,N<
dos,>N
contendores,N<
",",PUnc
profissionais,ADVL
da,N<
guerra,ADVL
",",PUnc
que,SUBJ
lhe,N<PRED
enviavam,N<
as,>N
gentes,ADVL
das,ADVL
terras,>N
grandes,ACC
.,PUnc
Eles,SUBJ
estavam-lhe,SUBJ
",",PUnc
agora,ADVL
",",PUnc
ao,ADVL
lado,ADVL
",",PUnc
a,ADVL
dois,N<PRED
passos,P<
",",PUnc
acotovelando-o,ADVL
",",PUnc
acolhidos,N<PRED
sob,ADVL
os,ACC
mesmos,ADVL
tetos,ACC
de,N<
taipa,ADVL
e,N<
aumentando,ADVL
",",PUnc
de,N<PRED
repente,N<PRED
",",PUnc
em,ADVL
poucos,>N
minutos,ADVL
",",PUnc
de,N<PRED
3,>N
mil,>N
almas,ACC
",",PUnc
a,ADVL
população,ACC
do,ACC
lugarejo,ACC
sagrado,ADVL
.,PUnc
Mas,SUBJ
não,ADVL
lhe,DAT
haviam,ADVL
modificado,ADVL
sequer,ACC
o,ACC
primitivo,ACC
regímen,N<
.,PUnc
Ao,ADVL
empardecer,ADVL
do,N<
dia,ADVL
",",PUnc
o,ADVL
sino,SUBJ
da,ADVL
igreja,ADVL
velha,ADVL
batia,ADVL
",",PUnc
calmamente,CJT
",",PUnc
a,ADVL
Ave-Maria,CJT
.,PUnc
e,STA
",",PUnc
logo,ADVL
depois,ADVL
",",PUnc
do,CJT
seio,ADVL
amplíssimo,ACC
da,ACC
outra,N<
",",PUnc
ressudava,N<PRED
o,ACC
salmear,ACC
merencório,N<
das,ACC
rezas,N<
...,PUnc
Toda,N<
a,ACC
agitação,ACC
do,ADVL
dia,ADVL
fora,ADVL
como,N<
incidente,SUBJ
vulgar,ADVL
e,ADVL
esperado,CJT
.,PUnc
Baixas,UTT
No,>N
entanto,ADVL
",",PUnc
a,CJT
expedição,>N
atravessara,N<
violentíssima,ACC
crise,ACC
.,PUnc
Tivera,SUBJ
cerca,N<
de,N<
mil,>N
homens,P<
",",PUnc
947,CJT
",",PUnc
entre,N<PRED
mortos,N<
e,ADVL
feridos,CJT
",",PUnc
e,ADVL
estes,CJT
",",PUnc
com,N<PRED
os,>N
caídos,N<
nos,ACC
recontros,N<
anteriores,N<
",",PUnc
reduziam-na,ADVL
consideravelmente,ADVL
.,PUnc
Impressionavam-na,N<
",",PUnc
ademais,N<PRED
",",PUnc
os,ACC
resultados,SUBJ
imediatos,N<
do,N<
acometimento,N<
.,PUnc
Três,ADVL
comandantes,SUBJ
de,N<
brigadas,N<
",",PUnc
Carlos,ACC
Teles,SUBJ
",",ADVL
Serra,STA
Martins,SUBJ
e,STA
Antonino,ADVL
Néri,N<
",",PUnc
que,SUBJ
viera,N<PRED
à,N<
tarde,ADVL
com,ADVL
a,>N
7.ª,N<
",",PUnc
estavam,N<PRED
fora,SUBJ
de,N<
combate,ACC
.,PUnc
Numa,SUBJ
escala,SUBJ
ascendente,ADVL
",",PUnc
avultavam,N<PRED
baixas,SUBJ
de,N<
oficiais,P<
menos,>N
graduados,ACC
e,ADVL
praças,CJT
.,PUnc
Alferes,SUBJ
e,STA
tenentes,N<
haviam,N<
",",PUnc
com,ADVL
desassombro,>N
incrível,N<
",",PUnc
malbaratado,ACC
a,ADVL
vida,ACC
em,ADVL
toda,>N
a,>N
linha,ACC
.,PUnc
De,>N
alguns,SUBJ
citavamse,ADVL
",",PUnc
depois,ADVL
",",PUnc
os,CJT
arrojados,>N
lances,ACC
:,PUnc
Cunha,>N
Lima,SUBJ
",",PUnc
estudante,ADVL
da,ADVL
Escola,ACC
Militar,ADVL
de,N<
Porto,ACC
Alegre,ADVL
",",PUnc
que,ACC
",",PUnc
ferido,N<PRED
em,ADVL
pleno,>N
peito,ADVL
numa,ACC
carga,ACC
de,N<
lanceiros,ACC
",",PUnc
concentrara,CJT
os,ACC
últimos,ACC
alentos,ADVL
no,N<
último,ACC
arremesso,SC
da,ADVL
lança,ACC
caindo,ADVL
",",PUnc
em,ADVL
cheio,ADVL
",",PUnc
sobre,N<
o,ACC
inimigo,P<
",",PUnc
feito,N<PRED
um,N<PRED
dardo,N<
.,PUnc
Wanderley,ADVL
",",PUnc
que,ACC
",",PUnc
precipitando-se,SUBJ
a,ADVL
galope,ADVL
pela,N<
encosta,N<
aspérrima,ACC
da,N<
última,ACC
colina,ACC
",",PUnc
fora,ADVL
abatido,CJT
ao,ADVL
mesmo,ADVL
tempo,ADVL
que,SUBJ
o,ACC
cavalo,N<
no,ADVL
topo,ACC
da,ADVL
escarpa,N<
",",PUnc
rolando,ADVL
por,ADVL
ela,ADVL
abaixo,N<
em,ADVL
queda,>N
prodigiosa,N<
",",PUnc
de,N<PRED
titã,>N
fulminado,ADVL
.,PUnc
e,ADVL
outros,ACC
",",PUnc
baqueando,ADVL
todos,ADVL
",",PUnc
271,N<
valentemente,ADVL
-,>N
entre,ADVL
vivas,>N
retumbantes,N<
à,ADVL
República,N<
-,PUnc
",",PUnc
haviam,ADVL
dado,STA
à,ACC
refrega,ACC
um,ADVL
traço,ACC
singular,ACC
de,N<
heroicidade,ADVL
antiga,N<
",",PUnc
revivendo,ADVL
o,ACC
desprendimento,ACC
doentio,>N
dos,SUBJ
místicos,ACC
lidadores,SUBJ
da,ACC
média,N<
idade,N<
.,PUnc
O,SUBJ
paralelo,SUBJ
é,STA
perfeito,SC
.,PUnc
Há,ADVL
nas,SUBJ
sociedades,ACC
retrocessos,ACC
atávicos,ACC
notáveis,ACC
.,PUnc
e,SUBJ
entre,>N
nós,>N
os,ACC
dias,ADVL
revoltos,SUBJ
da,ADVL
República,N<
tinham,ACC
imprimido,N<
",",PUnc
sobretudo,CJT
na,ADVL
mocidade,ADVL
militar,N<
",",PUnc
um,N<PRED
lirismo,ACC
patriótico,N<
que,ACC
lhe,DAT
desequilibrara,N<
todo,ADVL
o,ACC
estado,ADVL
emocional,N<
",",PUnc
desvairando-a,CJT
e,ADVL
arrebatando-a,N<
em,SUBJ
idealizações,ACC
de,N<
iluminados,P<
.,PUnc
A,STA
luta,SUBJ
pela,SUBJ
República,N<
",",PUnc
e,CO
contra,CJT
os,ACC
seus,ADVL
imaginários,ACC
inimigos,ACC
",",PUnc
era,ACC
uma,>N
cruzada,N<
.,PUnc
Os,SUBJ
modernos,SUBJ
templários,N<
",",PUnc
se,ADVL
não,ADVL
envergavam,N<
a,ACC
armadura,ADVL
debaixo,N<
do,ADVL
hábito,ACC
e,ADVL
não,CJT
levavam,N<
a,PIV
cruz,SUBJ
aberta,ADVL
nos,ACC
copos,ACC
da,N<
espada,N<
",",PUnc
combatiam,N<PRED
com,ACC
a,>N
mesma,N<
fé,ADVL
inamolgável,N<
.,PUnc
Os,SUBJ
que,SUBJ
daquele,SUBJ
modo,SUBJ
se,ACC
abatiam,ADVL
à,ADVL
entrada,ACC
de,N<ARGS
Canudos,SUBJ
tinham,N<
todos,ACC
",",PUnc
sem,ADVL
excetuar,ADVL
um,ACC
único,ACC
",",PUnc
colgada,STA
ao,ADVL
peito,ADVL
esquerdo,ADVL
em,ADVL
medalhas,P<
de,N<
bronze,N<
",",PUnc
a,ADVL
efígie,ADVL
do,N<
marechal,N<
Floriano,N<
Peixoto,N<
e,ACC
",",CJT
morrendo,CJT
",",ADVL
saudavam,ADVL
a,ADVL
sua,ACC
memória,P<
-,PUnc
com,N<PRED
o,>N
mesmo,ACC
entusiasmo,N<
delirante,ADVL
",",PUnc
com,N<PRED
a,>N
mesma,N<
dedicação,ACC
incoercível,N<
e,ACC
com,ACC
a,>N
mesma,N<
aberração,>N
fanática,N<
com,N<
que,ACC
os,N<
jagunços,N<
bradavam,N<
pelo,ADVL
Bom,ADVL
Jesus,ACC
misericordioso,N<
e,>N
milagroso,CJT
...,PUnc
Ora,N<
",",PUnc
esse,ADVL
entusiasmo,SUBJ
febril,P<
",",PUnc
à,N<PRED
parte,ACC
as,>N
precipitações,ACC
desastrosas,P<
decorrentes,N<
",",PUnc
no,ADVL
dia,ADVL
18,N<
de,N<
julho,ADVL
foi,ACC
a,ACC
salvação,ADVL
...,ACC
Uma,SUBJ
tropa,STA
exclusivamente,ADVL
robustecida,N<PRED
pela,N<
disciplina,N<
",",PUnc
que,SUBJ
se,SUBJ
desorganizasse,ADVL
daquela,ACC
maneira,ADVL
",",PUnc
estaria,CJT
perdida,N<PRED
.,PUnc
Mas,SUBJ
os,ACC
soldados,>N
rudes,ADVL
",",PUnc
em,ADVL
cujo,ADVL
ânimo,ADVL
combalido,N<
penetravam,N<
desalentos,ACC
e,ACC
incertezas,CJT
",",PUnc
imobilizaram-se,ADVL
sob,ADVL
o,ACC
hipnotismo,ADVL
da,ADVL
coragem,ACC
pessoal,ACC
dos,>N
chefes,ACC
",",PUnc
ou,ADVL
dominados,CJT
pelo,ACC
prestígio,ACC
de,N<
oficiais,P<
que,ACC
",",PUnc
gravemente,ADVL
feridos,N<PRED
",",PUnc
alguns,ADVL
mal,ADVL
sustendo,ADVL
a,ACC
espada,ADVL
",",PUnc
avançavam,N<PRED
em,ADVL
cambaleios,ACC
para,ADVL
as,>N
linhas,SUBJ
de,N<
fogo,ADVL
-,>N
moribundos,CJT
e,ADVL
desafiando,CJT
a,ACC
morte,ACC
.,PUnc
Ficaram,N<
de,N<
algum,STA
modo,ADVL
sitiados,>N
entre,ADVL
eles,SUBJ
e,>N
os,CJT
jagunços,CJT
.,PUnc
Nos,>N
flancos,SUBJ
de,N<
Canudos,P<
A,ADVL
noite,ADVL
de,N<
18,N<
de,N<
julho,N<
",",PUnc
contra,N<PRED
a,ADVL
expectativa,N<
geral,N<
",",PUnc
passou,N<PRED
em,ADVL
relativa,>N
calma,N<
.,PUnc
Os,>N
sertanejos,SUBJ
",",PUnc
por,ADVL
sua,>N
vez,ADVL
",",PUnc
claudicavam,ADVL
.,PUnc
No,STA
ânimo,SUBJ
do,N<
chefe,SUBJ
expedicionário,N<
pairara,ACC
o,ACC
temor,ACC
de,N<
um,SUBJ
assalto,>N
noturno,ACC
para,ACC
o,>N
qual,N<
não,ADVL
havia,ADVL
reação,ACC
possível,ACC
.,PUnc
As,ACC
frágeis,SUBJ
linhas,SUBJ
de,N<
defesa,ADVL
",",PUnc
ainda,ADVL
quando,ADVL
não,ADVL
fossem,ADVL
rotas,ACC
por,ACC
qualquer,ADVL
dos,N<
seus,>N
pontos,CJT
",",PUnc
podiam,CJT
ser,ADVL
envolvidas,ACC
pelos,N<
lados,SUBJ
e,ADVL
",",PUnc
postas,CJT
entre,STA
dois,ADVL
fogos,ACC
e,ADVL
contidas,CJT
na,N<
frente,ADVL
pelo,ADVL
arraial,N<
impenetrável,ACC
",",PUnc
seriam,SUBJ
facilmente,ADVL
destruídas,N<
.,PUnc
A,ADVL
situação,SUBJ
",",PUnc
porém,ADVL
",",PUnc
resolvera-se,ADVL
pela,N<PRED
inércia,ACC
dos,ACC
adversários,ACC
.,PUnc
No,SUBJ
dia,ADVL
subseqüente,N<
uma,>N
linha,ACC
de,N<
bandeirolas,>N
vermelhas,P<
",",PUnc
feita,N<PRED
de,N<
cobertores,SUBJ
reúnos,ACC
",",PUnc
demarcava,N<PRED
um,SUBJ
segmento,ACC
de,N<
cerco,P<
diminutíssimo,ACC
:,PUnc
um,N<PRED
quinto,N<PRED
da,ACC
periferia,ACC
enorme,ADVL
do,ADVL
arraial,N<
.,PUnc
Mal,>N
o,ACC
fechava,ACC
pelo,ADVL
levante,ACC
.,PUnc
Nesta,ADVL
banda,ADVL
mesmo,N<
estava,N<PRED
em,ADVL
claro,ADVL
a,ADVL
extrema,ACC
direita,P<
.,PUnc
do,ADVL
mesmo,ACC
modo,N<
que,ACC
à,N<
esquerda,N<
",",PUnc
entre,ADVL
as,ADVL
vertentes,P<
da,N<
Favela,N<
",",PUnc
e,N<PRED
os,CJT
primeiros,>N
sulcos,P<
do,ADVL
arroio,ACC
da,ADVL
Providência,SUBJ
",",PUnc
onde,ADVL
jazia,N<
o,>N
corpo,SUBJ
policial,N<
",",PUnc
se,ACC
via,CJT
largo,ADVL
espaço,ADVL
livre,N<
.,PUnc
Para,ADVL
se,SUBJ
ultimar,P<
a,PIV
circunferência,ACC
fazia-se,>N
mister,SUBJ
um,ACC
traçado,ACC
que,ACC
",",PUnc
prolongando-se,N<PRED
para,N<PRED
a,N<
direita,N<
em,SUBJ
cheio,P<
ao,ADVL
norte,ADVL
",",PUnc
inflectindo,ADVL
depois,ADVL
para,ADVL
oeste,N<
",",PUnc
ladeando,ADVL
o,ACC
rio,N<
e,ADVL
acompanhando-o,>N
na,CJT
sua,ACC
curvatura,ACC
para,ACC
o,ACC
sul,N<
",",PUnc
galgando,ADVL
as,N<PRED
ondulações,ADVL
maiores,P<
do,N<
solo,ADVL
no,ADVL
primeiro,>N
socalco,STA
das,ADVL
serras,ACC
do,N<
Calumbi,N<
e,ACC
do,ADVL
Cambaio,N<
",",PUnc
volvesse,ADVL
finalmente,STA
a,ACC
leste,ACC
pelo,ADVL
esporão,ADVL
dos,ACC
Pelados,N<
.,PUnc
Um,STA
circuito,SUBJ
de,STA
seis,>N
quilômetros,ACC
",",PUnc
aproximadamente,ADVL
.,PUnc
Ora,ADVL
",",PUnc
a,STA
expedição,ACC
reduzida,N<
a,ACC
pouco,ACC
mais,ADVL
de,N<
3,>N
mil,>N
homens,ACC
válidos,ACC
",",PUnc
centenares,CJT
dos,N<PRED
quais,N<
se,ACC
removiam,ADVL
à,ACC
guarda,ACC
da,N<
Favela,N<
",",PUnc
não,ADVL
poderia,N<PRED
ajustar-se,N<
a,ADVL
tão,ACC
ampla,ADVL
cercadura,N<
",",PUnc
mesmo,ACC
que,SUBJ
lha,N<
permitisse,N<
o,ACC
adversário,N<
.,PUnc
A,STA
paralisação,SUBJ
temporária,N<
das,N<
operações,SUBJ
impunha-se,N<
inevitável,N<
",",PUnc
resumindo-se,ACC
na,N<PRED
defesa,ADVL
da,N<
posição,ACC
ocupada,ACC
",",PUnc
até,N<PRED
que,SUBJ
maiores,N<
reforços,ACC
facultassem,ACC
novos,>N
esforços,ACC
.,PUnc
Posição,UTT
crítica,N<
272,N<
O,N<
general,SUBJ
Artur,SUBJ
Oscar,ADVL
avaliou,STA
",",PUnc
então,ADVL
",",PUnc
com,ADVL
segurança,ADVL
",",PUnc
o,ACC
estado,ADVL
das,N<
coisas,N<
.,PUnc
Pediu,SUBJ
um,SUBJ
corpo,ACC
auxiliar,ACC
de,N<
5,>N
mil,N<
homens,ACC
e,ACC
curou,CJT
de,N<
dispositivos,ACC
para,N<
garantir,ACC
a,PIV
força,ACC
que,ACC
triunfara,N<
de,N<
maneira,ADVL
singular,ADVL
",",PUnc
a,CJT
pique,ADVL
de,N<
uma,>N
derrota,N<
.,PUnc
Estava,ADVL
",",PUnc
depois,ADVL
de,A<
mais,>N
um,>N
triunfo,N<
",",PUnc
na,ADVL
conjuntura,SUBJ
torturante,ACC
de,ACC
não,ADVL
poder,N<
arriscar,ADVL
nem,ACC
um,ACC
passo,CJT
à,ACC
frente,ADVL
",",PUnc
nem,ADVL
um,N<PRED
passo,>N
atrás,N<
.,ADVL
Oficialmente,ADVL
",",PUnc
as,STA
ordens,ACC
do,N<
dia,ADVL
decretavam,ADVL
o,ACC
começo,ADVL
do,N<
sítio,ADVL
.,PUnc
Mas,SUBJ
",",PUnc
de,STA
fato,ADVL
",",PUnc
como,CJT
sempre,SUBJ
sucedera,ADVL
desde,ADVL
27,ADVL
de,N<
junho,ADVL
",",PUnc
a,CJT
expedição,SUBJ
é,ACC
que,SUBJ
estava,>N
sitiada,N<
.,PUnc
Tolhia-a,ADVL
o,ACC
arraial,N<
a,ACC
oeste,ACC
.,PUnc
Ao,ADVL
sul,STA
os,ACC
altos,ADVL
da,N<
Favela,SUBJ
fechavam-se,SUBJ
lhe,DAT
atravancados,ACC
de,N<
feridos,P<
e,ADVL
doentes,CJT
.,PUnc
Para,ADVL
o,SUBJ
norte,ADVL
e,ACC
o,ACC
nascente,ACC
se,ACC
desenrolava,ACC
o,ACC
deserto,ACC
impenetrável,ACC
.,PUnc
A,SUBJ
área,SUBJ
da,N<
sua,ACC
ação,ACC
aparentemente,>N
aumentara,N<
.,PUnc
Dois,SUBJ
acampamentos,ADVL
distintos,ACC
pareciam,ADVL
denotar,N<
mais,ADVL
larga,ACC
movimentação,ACC
",",PUnc
liberta,STA
da,N<
constrição,ACC
de,N<ARGO
trincheiras,>N
envolventes,P<
.,PUnc
Esta,SUBJ
ilusão,SUBJ
",",PUnc
porém,ADVL
",",PUnc
extinguiu-se,ADVL
no,ADVL
próprio,N<
dia,ADVL
do,ADVL
assalto,ADVL
.,PUnc
Os,ADVL
cerros,SUBJ
",",PUnc
varridos,CJT
a,STA
cargas,SUBJ
de,N<
baionetas,>N
poucas,>N
horas,ADVL
antes,N<
",",PUnc
figuravam-se,ADVL
de,N<
novo,ADVL
guarnecidos,ACC
.,PUnc
As,SUBJ
comunicações,SUBJ
com,N<
a,ACC
Favela,N<
tornaram-se,ADVL
logo,ACC
dificílimas,OC
.,PUnc
Tombavam,SUBJ
",",PUnc
novamente,ADVL
baleados,N<
",",PUnc
os,ADVL
feridos,ACC
que,ACC
para,N<
lá,SUBJ
se,ACC
arrastavam,N<
.,PUnc
e,ADVL
um,SUBJ
médico,CJT
",",PUnc
o,ACC
dr.,ADVL
Tolentino,ADVL
",",PUnc
que,SUBJ
na,N<PRED
tarde,ADVL
do,ADVL
combate,ACC
dali,N<
descera,ADVL
",",PUnc
caíra,CJT
",",PUnc
gravemente,ADVL
ferido,ADVL
",",PUnc
na,ADVL
ribanceira,ADVL
do,ADVL
rio,N<
.,PUnc
A,SUBJ
travessia,SUBJ
no,ACC
campo,ACC
conquistado,ACC
fez-se,N<
problema,ADVL
sério,N<
aos,ADVL
conquistadores,ACC
.,PUnc
Por,ADVL
outro,ADVL
lado,N<
os,ACC
que,ACC
haviam,N<
invadido,N<
o,ACC
breve,ADVL
trecho,N<
do,ADVL
arraial,N<
copiavam,N<
",",PUnc
linha,ACC
a,>N
linha,ACC
.,PUnc
a,ADVL
reclusão,ACC
que,SUBJ
antes,N<
observavam,N<
nos,ACC
jagunços,N<
.,PUnc
Como,N<
estes,SUBJ
",",N<
apinhavam-se,N<
nos,ACC
casebres,ADVL
ardentes,N<
como,N<
fornos,ADVL
",",PUnc
ao,ADVL
reverberar,ADVL
dos,ACC
meios-dias,ACC
mormacentos,CJT
e,STA
jaziam,>N
horas,ADVL
esquecidas,N<
",",PUnc
olhos,ADVL
enfiados,N<PRED
pelas,ACC
rachas,N<
das,ACC
paredes,N<
",",PUnc
caindo,ADVL
escandalosamente,ADVL
na,ADVL
mesma,N<
guerrilha,ADVL
de,N<
tocaias,ACC
.,PUnc
sondando,ADVL
com,ADVL
as,ADVL
vistas,N<
o,ACC
casario,ACC
e,ACC
disparando,ADVL
as,ADVL
espingardas,ACC
todas,>N
á,ADVL
um,>N
tempo,N<
-,>N
cem,ADVL
",",PUnc
duzentos,CJT
",",PUnc
trezentos,N<PRED
tiros,ACC
!,ADVL
-,>N
contra,ADVL
um,N<PRED
vulto,N<
",",PUnc
um,N<PRED
trapo,STA
qualquer,ACC
",",PUnc
percebido,SUBJ
de,N<
relance,ACC
",",PUnc
indistinto,CJT
e,ADVL
fugitivo,CJT
",",PUnc
ao,ADVL
